127.0.0.1 - - [18/Feb/2026 21:11:01] "GET /sw.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:01] "GET /index.html HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:01] "GET /offline.html HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:01] "GET /icons/icon-72x72.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:01] "GET /manifest.json HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:01] "GET /icons/icon-96x96.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:01] "GET /icons/icon-128x128.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:01] "GET /icons/icon-144x144.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:01] "GET /icons/icon-152x152.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:01] "GET /icons/icon-192x192.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:01] "GET /icons/icon-512x512.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:01] "GET /icons/icon-384x384.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:01] "GET / HTTP/1.1" 304 -
127.0.0.1 - - [18/Feb/2026 21:11:03] "GET /sw.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Feb/2026 21:11:22] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:22] "GET /css/styles.css HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:22] "GET /js/utils.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:22] "GET /js/config.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:22] "GET /js/modal.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:22] "GET /js/validators.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:22] "GET /js/notifications.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:22] "GET /js/storage.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:22] "GET /js/navigation.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:22] "GET /js/templates.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:22] "GET /js/crud.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:22] "GET /js/pdf-export.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:22] "GET /js/reminders.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:22] "GET /js/dashboard-kpi.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:22] "GET /js/global-search.js HTTP/1.1" 200 -
